2016-12-05 18:53:19 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:41:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:41:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:42:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:42:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:42:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:42:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:42:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:43:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:43:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:43:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:43:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:43:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:43:32 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:44:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:44:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:44:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:44:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:44:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:44:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:45:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:45:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:45:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:45:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:45:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:45:31 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:46:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:46:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:46:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:46:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:46:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:46:31 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:47:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:47:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:47:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:47:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:47:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:47:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:47:32 - [ 27.254.144.22 ] staus : 1, tmCode : 52771310365186, amountCode : 1, amountReal : 50, msg : 1746819437 : คุณได้รับการเติมเงินจำนวน 50.00 บาท ค่าธรรมเนียม 7.00 บาท  access..
2016-12-05 21:48:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:48:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:48:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:48:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:48:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:48:31 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:49:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:49:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:49:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:49:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:49:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:49:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:50:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:50:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:50:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:50:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:50:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:50:34 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:51:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:51:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:51:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:51:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:51:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:51:32 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:52:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:52:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:52:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:52:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:52:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:52:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:53:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:53:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:53:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:53:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:53:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:53:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:54:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:54:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:54:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:54:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:54:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:54:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:55:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:55:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:55:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:55:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:55:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:55:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:56:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:56:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:56:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:56:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:56:31 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:56:32 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:57:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:57:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:57:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:57:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:57:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:57:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:58:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:58:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:58:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:58:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:58:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:58:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 21:59:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 21:59:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 21:59:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 21:59:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 21:59:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 21:59:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:00:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:00:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:00:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:00:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:00:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:00:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:01:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:01:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:01:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:01:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:01:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:01:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:02:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:02:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:02:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:02:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:02:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:02:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:03:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:03:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:03:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:03:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:03:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:03:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:04:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:04:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:04:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:04:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:04:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:04:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:05:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:05:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:05:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:05:31 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:05:32 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:05:34 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:06:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:06:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:06:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:06:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:06:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:06:31 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:07:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:07:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:07:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:07:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:07:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:07:31 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:07:52 - [ 27.254.144.22 ] staus : 0, tmCode : 12342134123412, amountCode : 0, amountReal : , msg : ไม่มีรหัสบัตรเงินสดนี้ในระบบ กรุณาทำการระบุรหัสบัตรเงินสดใหม่อีกครั้ง access..
2016-12-05 22:08:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:08:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:08:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:08:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:08:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:08:33 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:09:20 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:09:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:09:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:09:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:09:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:09:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:10:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:10:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:10:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:10:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:10:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:10:32 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:10:36 - [ 27.254.144.22 ] staus : 0, tmCode : 12342134123421, amountCode : 0, amountReal : , msg : ไม่มีรหัสบัตรเงินสดนี้ในระบบ กรุณาทำการระบุรหัสบัตรเงินสดใหม่อีกครั้ง access..
2016-12-05 22:11:22 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:11:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:11:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:11:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:11:34 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:11:36 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:12:24 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:12:26 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:12:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:12:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:12:34 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:12:36 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:13:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:13:23 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:13:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:13:27 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:13:29 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
2016-12-05 22:13:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999996, amountCode : 6, amountReal : 1000, msg :  access..
2016-12-05 22:14:21 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999991, amountCode : 1, amountReal : 50, msg :  access..
2016-12-05 22:14:25 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999993, amountCode : 3, amountReal : 150, msg :  access..
2016-12-05 22:14:28 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999992, amountCode : 2, amountReal : 90, msg :  access..
2016-12-05 22:14:30 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999994, amountCode : 4, amountReal : 300, msg :  access..
2016-12-05 22:14:33 - [ 27.254.144.22 ] staus : 1, tmCode : 99999999999995, amountCode : 5, amountReal : 500, msg :  access..
